,trans_date_trans_time,merchant,category,amt,city,state,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
7135,2019-01-23 06:16:00+00:00,Herman Inc,misc_pos,121.94,Indian Wells,CA,33.7163,-116.3381,4677,Learning mentor,1955-05-06 00:00:00+00:00,a806e392392ec0a313b710152e91ff2f,33.434763000000004,-116.662014,0
7136,2019-01-23 06:40:25+00:00,"Schumm, Bauch and Ondrick",grocery_pos,87.21,Paradise Valley,AZ,33.5494,-111.9565,17047,Building surveyor,1935-01-29 00:00:00+00:00,c38dedc050e1ff150a144a5fb4f93d9c,32.636758,-112.057984,0
7137,2019-01-23 06:42:19+00:00,Kozey-Boehm,shopping_net,3.32,Carlotta,CA,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15 00:00:00+00:00,ab4e592ad174c8f2882480a2c38e79a9,40.97374,-123.538591,0
7138,2019-01-23 06:42:41+00:00,Ortiz Group,grocery_net,52.48,Mountain Center,CA,33.6401,-116.5567,1661,"Therapist, music",1988-09-19 00:00:00+00:00,ab685c04cc1a687b21f57bd84357be17,32.792423,-115.715937,0
7139,2019-01-23 06:55:46+00:00,Smitham-Boehm,grocery_net,33.4,Kirk,CO,39.6171,-102.4776,207,Network engineer,1955-12-04 00:00:00+00:00,6f48702c9efcd16cb78fe27e1a69c4b3,40.496383,-102.526087,0
7140,2019-01-23 07:11:35+00:00,"Christiansen, Goyette and Schamberge",gas_transport,64.0,Mendon,UT,41.71,-111.9817,2078,"Scientist, audiological",1963-06-13 00:00:00+00:00,706e696f2d95dfdfbd555c43b2fccc11,41.359238,-112.007105,0
7141,2019-01-23 07:18:17+00:00,"Casper, Hand and Zul",grocery_pos,119.4,Utica,MO,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18 00:00:00+00:00,29e4fd1145696641e8cb743ef841ba06,39.570992,-94.611842,0
7142,2019-01-23 07:42:51+00:00,"Connelly, Reichert and Fritsch",gas_transport,66.54,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31 00:00:00+00:00,5de4dd361afbbb6c918b225cdbbac2e7,38.362599,-122.975392,0
7143,2019-01-23 07:43:58+00:00,Hudson-Ratke,grocery_pos,209.19,Daly City,CA,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04 00:00:00+00:00,255e77e2f4e38b285a48fe75f9e1a941,37.71101,-123.29503,0
7144,2019-01-23 08:36:39+00:00,Kiehn Inc,grocery_pos,207.77,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11 00:00:00+00:00,8b0badb21216e6993a962d5e1dc52a72,43.250895,-116.473156,0
7145,2019-01-23 08:46:43+00:00,Pacocha-O'Reilly,grocery_pos,74.88,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,1982-07-30 00:00:00+00:00,8f82957ccfef3735a36142d9bf4725f4,34.30163,-118.441537,0
7146,2019-01-23 08:47:18+00:00,Predovic Inc,shopping_net,407.76,Westerville,NE,41.4193,-99.3844,73,Product designer,1935-02-10 00:00:00+00:00,553ab7869f4ed0241fa55da6bbceeef0,41.569309,-99.415419,0
7147,2019-01-23 09:02:26+00:00,Corwin-Collins,gas_transport,68.75,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,1954-07-05 00:00:00+00:00,e3e6d143c15a850747b954c8c3ca0db4,39.201549,-123.719482,0
7148,2019-01-23 09:21:48+00:00,Murray Lt,grocery_net,46.02,Helm,CA,36.4992,-120.0936,123,Early years teacher,1973-02-07 00:00:00+00:00,b2f122206495f60270bb10dcb034412d,35.992591,-119.186721,0
7149,2019-01-23 09:35:11+00:00,Rowe-Vandervort,grocery_net,49.19,Helm,CA,36.4992,-120.0936,123,Early years teacher,1973-02-07 00:00:00+00:00,7d13000bddd9200949026a3296dd2b22,37.336113,-120.03394,0
7150,2019-01-23 09:44:20+00:00,Hudson-Grady,shopping_pos,1.42,Llano,NM,36.1486,-105.6648,247,Architectural technologist,1961-10-24 00:00:00+00:00,0955a1ac1c3890efd86d4eca49332262,36.275162,-105.243649,0
7151,2019-01-23 09:58:44+00:00,"Rohan, White and Aufderh",misc_net,5.64,Sun City,CA,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22 00:00:00+00:00,c54965eba621390a510438d4fed742c7,33.188058000000005,-117.786006,0
7152,2019-01-23 10:11:50+00:00,"Little, Gutmann and Lynch",shopping_net,6.57,Hatch,UT,37.7175,-112.4777,258,Geoscientist,1961-11-24 00:00:00+00:00,79e64aed695750024a1d46bb9580e8f6,36.879327,-112.724122,0
7153,2019-01-23 10:16:57+00:00,Jacobi and Sons,shopping_pos,4.95,Indian Wells,CA,33.7163,-116.3381,4677,Learning mentor,1955-05-06 00:00:00+00:00,4ca254415d9dd956fb56acd00c0341a0,34.023076,-116.52156399999998,0
7154,2019-01-23 10:20:07+00:00,McGlynn-Heathcote,misc_net,9.05,Burbank,WA,46.1966,-118.9017,3684,Musician,1981-11-29 00:00:00+00:00,e8e85341f7efe4758cc9591a3c1e5ac3,46.4212,-119.483404,0
7155,2019-01-23 10:21:23+00:00,Runolfsson and Sons,grocery_net,45.69,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11 00:00:00+00:00,5a10d63bc64fa418b6e81f4c1176766e,42.971124,-116.879555,0
7156,2019-01-23 10:35:43+00:00,Harris Inc,gas_transport,42.71,Redford,MO,37.3272,-91.0243,241,Investment analyst,1974-10-27 00:00:00+00:00,e4791caf687ff510ff0102c5252b82aa,37.143939,-90.195772,0
7157,2019-01-23 10:40:03+00:00,"Heller, Gutmann and Zieme",grocery_pos,63.04,Sacramento,CA,38.5662,-121.3286,757530,Magazine features editor,1979-04-30 00:00:00+00:00,5bf98ce6ab02c5dd1c44a64341fa3b77,38.234745,-121.16026200000002,0
7158,2019-01-23 10:53:31+00:00,Kling Inc,gas_transport,48.82,Roseland,NE,40.4591,-98.5551,463,"Nurse, mental health",1948-05-31 00:00:00+00:00,0c39d55ba3b4232f97148699df766569,40.685721,-99.334965,0
7159,2019-01-23 10:55:37+00:00,Conroy-Cruickshank,gas_transport,78.76,San Diego,CA,33.0067,-117.069,1241364,"Pharmacist, hospital",1960-03-01 00:00:00+00:00,ce0f0e97a97d318977c022b8d8346b47,33.78028,-116.222449,0
7160,2019-01-23 11:20:04+00:00,"Romaguera, Cruickshank and Greenholt",shopping_net,20.41,Freedom,WY,43.0172,-111.0292,471,"Education officer, museum",1967-08-02 00:00:00+00:00,7bd8cb794a0f423ad7bf0804c937b8f4,43.957254,-111.532994,0
7161,2019-01-23 11:26:02+00:00,"Johnson, Runolfsdottir and Maye",misc_net,43.08,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,1982-02-11 00:00:00+00:00,6bc08498cb47568c27bddf213dd00ac8,42.049445,-101.689567,0
7162,2019-01-23 11:26:15+00:00,Ledner-Pfannerstill,gas_transport,62.85,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,1973-09-22 00:00:00+00:00,1c5697b7b234ad47c6509bc44c13c8a7,33.355146999999995,-119.051856,0
7163,2019-01-23 11:27:33+00:00,"Huel, Hammes and Witting",grocery_pos,127.82,Wales,AK,64.7556,-165.6723,145,"Administrator, education",1939-11-09 00:00:00+00:00,1a50e7d7ebec2443dd2584c4568830f7,64.37254,-165.419594,0
7164,2019-01-23 11:30:45+00:00,Auer-Mosciski,grocery_pos,124.47,Eugene,OR,44.0385,-123.0614,191096,"Scientist, physiological",1964-04-06 00:00:00+00:00,17267ef30c002191e863795114e568ee,44.718461,-123.886111,0
7165,2019-01-23 11:35:24+00:00,"Moen, Reinger and Murphy",grocery_pos,85.12,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,1978-08-27 00:00:00+00:00,5eebd78bd48b72f9cd61e6cbcc33d162,40.281691,-104.937223,0
7166,2019-01-23 11:39:26+00:00,Stiedemann Inc,misc_pos,62.72,Independence,MO,39.1412,-94.3515,123373,"Engineer, production",1992-11-27 00:00:00+00:00,219ed7e11f0e4318ba774e372d7421fc,38.298541,-94.996685,0
7167,2019-01-23 11:42:41+00:00,Stracke-Lemke,grocery_pos,93.01,Wales,AK,64.7556,-165.6723,145,"Administrator, education",1939-11-09 00:00:00+00:00,64390552cda84e63b899cda7ecdb841f,65.680562,-165.285972,0
7168,2019-01-23 11:45:39+00:00,Bins-Rice,gas_transport,64.81,Portland,OR,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04 00:00:00+00:00,a11c68b9fd460d0f58db9e7eb179d2b2,45.954802,-123.540503,0
7169,2019-01-23 11:46:27+00:00,Kuvalis Lt,gas_transport,58.54,Hawthorne,CA,33.9143,-118.3493,93193,"Editor, magazine features",1995-04-19 00:00:00+00:00,8b7a452d55f2266ad988d7d8c2e62328,33.043598,-117.722885,0
7170,2019-01-23 12:12:06+00:00,Reichel LLC,personal_care,29.15,Lagrange,WY,41.6423,-104.1974,635,Product/process development scientist,1973-07-13 00:00:00+00:00,9e3eb1893cf600ae10df87f2ced92e72,41.101365,-104.96983600000002,0
7171,2019-01-23 12:17:34+00:00,"Lesch, D'Amore and Brown",food_dining,1.14,Sutherland,NE,41.1558,-101.136,1789,Insurance broker,1982-02-11 00:00:00+00:00,06985386746257e4c8b66a18546b91dc,41.588581,-101.191771,0
7172,2019-01-23 12:22:03+00:00,Gulgowski LLC,home,193.32,Burbank,WA,46.1966,-118.9017,3684,Musician,1981-11-29 00:00:00+00:00,6cfb2b1ff76e74d8a3f337e1f2427ccb,46.088469,-118.093184,0
7173,2019-01-23 12:35:29+00:00,Bahringer-Streich,food_dining,27.64,Iliff,CO,40.7692,-103.0968,648,Community arts worker,1969-09-21 00:00:00+00:00,eaa290198112885e66accf6b2d02c878,41.406756,-102.842541,0
7174,2019-01-23 12:35:45+00:00,Zboncak Lt,food_dining,2.56,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31 00:00:00+00:00,63d38117765fd6c0dc80b927357d05ad,37.641703,-121.637525,0
7175,2019-01-23 12:37:13+00:00,"Bins, Balistreri and Beatty",shopping_pos,126.0,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,1987-05-19 00:00:00+00:00,a75f78554caa8bdf71b08d193b7af27e,38.13675,-120.75068799999998,0
7176,2019-01-23 12:37:27+00:00,"Heathcote, Yost and Kertzmann",shopping_net,5.96,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,1987-11-18 00:00:00+00:00,3442ced7c9739a32b12b9059edb3ae99,38.452056,-94.870117,0
7177,2019-01-23 12:37:40+00:00,"Zemlak, Tillman and Cremin",personal_care,39.78,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,1986-02-17 00:00:00+00:00,5589f159c743efbfa6dd1e8ca5938821,43.938604,-108.843896,0
7178,2019-01-23 12:37:59+00:00,Bednar PLC,kids_pets,47.79,Portland,OR,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04 00:00:00+00:00,231edd856943fe4890061a15a9fe9da5,45.365838,-121.991005,0
7179,2019-01-23 12:45:10+00:00,Fadel Inc,health_fitness,10.39,Nelson,NE,40.201,-98.0684,732,Television/film/video producer,1956-12-13 00:00:00+00:00,4dc546af9ab856dfd3df4ddb5c58431a,39.671967,-98.292958,0
7180,2019-01-23 12:45:59+00:00,"Conroy, Balistreri and Gorczany",health_fitness,53.65,Brashear,MO,40.1959,-92.4333,805,Private music teacher,1970-06-27 00:00:00+00:00,7d3d46aaee4a88b6b6c998419b4520bc,40.367789,-92.866637,0
7181,2019-01-23 12:59:23+00:00,Ernser-Feest,home,90.01,Woods Cross,UT,40.8874,-111.9027,13983,Insurance broker,1979-08-14 00:00:00+00:00,9a55be23d2aff2426ab0a4484ba449c6,40.264903,-112.865476,0
7182,2019-01-23 13:00:38+00:00,"Kutch, Steuber and Gerhol",food_dining,93.22,Aurora,CO,39.6662,-104.835,389246,"Scientist, marine",1969-12-12 00:00:00+00:00,1d436babaff3dff465b85f3452089f77,40.564237,-105.732411,0
7183,2019-01-23 13:09:49+00:00,"Kihn, Brakus and Goyette",personal_care,77.51,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,1976-02-26 00:00:00+00:00,21293e199d0cce2e0da8593f17266200,43.022839000000005,-108.295478,0
7184,2019-01-23 13:24:49+00:00,Schuppe-Schuppe,food_dining,11.44,Cascade Locks,OR,45.67100000000001,-121.8686,1288,Barrister,1936-05-01 00:00:00+00:00,fc4e77961a8897e29e100b450b391cc4,44.719366,-121.415302,0
7185,2019-01-23 13:31:48+00:00,Ernser-Feest,home,132.54,Honokaa,HI,20.0827,-155.488,4878,Physiotherapist,1966-12-03 00:00:00+00:00,762b6f831bf439427429389cfbcedb5a,20.625667,-154.895083,0
7186,2019-01-23 13:34:55+00:00,Hamill-D'Amore,health_fitness,39.31,Eugene,OR,44.0385,-123.0614,191096,"Scientist, physiological",1964-04-06 00:00:00+00:00,5a71d5835065a8c75cfabc98541d3066,44.334966,-123.529644,0
7187,2019-01-23 13:45:33+00:00,Durgan-Aue,misc_net,1.16,Ballwin,MO,38.577,-90.5255,92608,"Engineer, communications",2001-07-26 00:00:00+00:00,69d6d497aa6deba4c855acacda0aa14b,38.467174,-91.385637,0
7188,2019-01-23 13:53:48+00:00,Douglas-White,entertainment,11.1,Kent,OR,45.0838,-120.6649,60,Museum education officer,1942-04-03 00:00:00+00:00,3c2b30fa5e39b18036747433005c42e1,45.207058,-121.329873,0
7189,2019-01-23 14:12:29+00:00,Dietrich-Fadel,health_fitness,40.22,Ruidoso,NM,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16 00:00:00+00:00,1324411a44baee60a80069b731b6637b,32.643806,-106.004557,0
7190,2019-01-23 14:12:36+00:00,Johnston-Caspe,travel,1.32,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28 00:00:00+00:00,8a5bb331418c34ba230a27741e9eced3,33.028556,-110.830724,0
7191,2019-01-23 14:13:39+00:00,"Haley, Batz and Aue",health_fitness,78.59,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,1978-08-27 00:00:00+00:00,411d90eedf5f372bc9dc96c148f63840,39.997114,-105.105732,0
7192,2019-01-23 14:15:57+00:00,Pollich LLC,home,69.7,Jordan Valley,OR,42.8801,-117.281,641,Economist,1993-11-24 00:00:00+00:00,3ce390a8c38264b8d59bd165f069c4ee,43.258604,-116.478001,0
7193,2019-01-23 14:23:30+00:00,Stamm-Rodriguez,misc_pos,265.92,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23 00:00:00+00:00,36199a2c9e06f4f62643148e4cf8b885,38.18906,-109.899505,0
7194,2019-01-23 14:26:24+00:00,Berge-Ullrich,home,95.43,San Jose,CA,37.3304,-121.7913,973849,Science writer,1955-06-12 00:00:00+00:00,ca5230bc510246819ec5ff2e65376de9,36.988822,-121.430388,0
7195,2019-01-23 14:26:31+00:00,Parker-Kunde,personal_care,17.58,Wales,AK,64.7556,-165.6723,145,"Administrator, education",1939-11-09 00:00:00+00:00,b3b42a71cb058815c6b2b34290c27ff7,65.22754300000001,-164.71845,0
7196,2019-01-23 14:30:53+00:00,"Reichert, Huels and Hoppe",shopping_net,257.18,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28 00:00:00+00:00,dcc14e6c6d1283be48a3d39ef30dc666,33.060835,-110.600242,0
7197,2019-01-23 14:34:40+00:00,Nienow PLC,entertainment,8.6,Riverton,WY,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11 00:00:00+00:00,fc38f6e813717eecbc2454c92a65d476,42.06895,-107.707545,0
7198,2019-01-23 14:38:35+00:00,"Kuhic, Bins and Pfeffe",shopping_net,90.35,Rock Springs,WY,41.606,-109.23,27971,Music therapist,1984-08-01 00:00:00+00:00,6469a8da0db6157e7bac720710b809f4,41.963373,-108.558776,0
7199,2019-01-23 14:41:10+00:00,Berge-Hills,kids_pets,35.43,Littleton,CO,39.5994,-105.0044,320420,Water engineer,1975-07-31 00:00:00+00:00,8bf3a5cd1bf1ede4bccc0ad8a7ae97b9,38.904866,-105.091493,0
7200,2019-01-23 14:44:31+00:00,Lynch-Wisozk,home,31.92,North Loup,NE,41.4972,-98.7858,509,"Nurse, children's",1980-09-15 00:00:00+00:00,12e1e50ecc0f82f6158b1a57e78c8bb1,41.226968,-98.564668,0
7201,2019-01-23 15:01:34+00:00,"Goyette, Howell and Collie",shopping_pos,9.88,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,1984-02-29 00:00:00+00:00,6dd89867d94e3b5b712984016069d3a4,47.921539,-121.806555,0
7202,2019-01-23 15:02:41+00:00,Lesch Lt,shopping_pos,1.98,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28 00:00:00+00:00,f2f2d4ae3f24c5110c518ac234e4bc7f,32.900949,-111.593564,0
7203,2019-01-23 15:05:44+00:00,Kirlin and Sons,personal_care,5.08,Phoenix,AZ,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30 00:00:00+00:00,f48f3bdac172eedaf97ecba229badde9,34.539368,-111.19838,0
7204,2019-01-23 15:16:48+00:00,"Hagenes, Kohler and Hoppe",food_dining,30.57,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,1989-07-17 00:00:00+00:00,af13b364fadc15b3d85afbebbc956fa5,37.966895,-93.885873,0
7205,2019-01-23 15:20:10+00:00,Schoen-Quigley,kids_pets,99.17,Burlington,WA,48.4786,-122.3345,14871,Public house manager,1974-03-10 00:00:00+00:00,dcdf4e7e6c2f6a9aa70fc0f3de2b82a0,48.680396,-122.304703,0
7206,2019-01-23 15:41:14+00:00,Hickle Group,shopping_pos,4.93,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31 00:00:00+00:00,8407294490283a220e97c50a886a222d,38.634118,-90.183837,0
7207,2019-01-23 15:47:39+00:00,O'Keefe-Wisoky,food_dining,135.52,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21 00:00:00+00:00,c16b640c67c5ac6f49e9303aa50239da,49.030351,-117.479762,0
7208,2019-01-23 15:55:07+00:00,Will Lt,food_dining,53.54,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28 00:00:00+00:00,09312fef17dd491bb39226a648a4844e,32.399085,-110.258278,0
7209,2019-01-23 16:00:01+00:00,"Bins, Balistreri and Beatty",shopping_pos,3.36,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,1979-01-26 00:00:00+00:00,4f1eda1fdc4c3980ac271f9246b8b989,37.060371,-89.945262,0
7210,2019-01-23 16:00:44+00:00,Labadie LLC,personal_care,36.65,Nelson,NE,40.201,-98.0684,732,Television/film/video producer,1956-12-13 00:00:00+00:00,75d196858b8aed957eea3f39347cf8a5,41.07606,-98.69782,0
7211,2019-01-23 16:01:17+00:00,Schmidt and Sons,shopping_net,342.17,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,1997-01-18 00:00:00+00:00,cc4afebb4aab834eb400d467580101a7,37.113053,-121.410012,0
7212,2019-01-23 16:03:05+00:00,Pacocha-Bauch,shopping_pos,8.37,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21 00:00:00+00:00,2f95da2080761cd1f87f30afa47892cb,48.980959000000006,-118.249047,0
7213,2019-01-23 16:03:51+00:00,Kub-Heaney,health_fitness,3.59,Burlington,WA,48.4786,-122.3345,14871,Public house manager,1974-03-10 00:00:00+00:00,e07d619f149e134fb7606cf103768f4d,48.465661,-122.363682,0
7214,2019-01-23 16:10:58+00:00,Larson-Moen,entertainment,59.74,Kent,OR,45.0838,-120.6649,60,Museum education officer,1942-04-03 00:00:00+00:00,017e09e381787e5a21f578c70b6d0e36,44.394784,-120.575276,0
7215,2019-01-23 16:17:46+00:00,Turner LLC,travel,2.18,Mound City,MO,40.1362,-95.2138,1631,Architect,1953-01-20 00:00:00+00:00,fc8a2cf1d8aaf2a756a866146a2eceae,40.253173,-95.014736,0
7216,2019-01-23 16:20:04+00:00,Barrows PLC,shopping_pos,4.09,Conway,WA,48.34,-122.3456,85,"Research officer, political party",1984-09-01 00:00:00+00:00,88224fada468b439cca1b85d802f4d73,48.325127,-121.689435,0
7217,2019-01-23 16:31:51+00:00,Rau-Robel,kids_pets,2.13,Lowell,OR,43.92100000000001,-122.7806,1420,Systems analyst,1965-11-11 00:00:00+00:00,51243e11e29a3e607b483b5e39ed8518,44.911027,-122.04273700000002,0
7218,2019-01-23 16:46:13+00:00,Yost-Rogahn,personal_care,19.34,Sun City,CA,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22 00:00:00+00:00,46197f59dc74e7624ac00f21f0286472,34.213246000000005,-117.747373,0
7219,2019-01-23 16:52:47+00:00,"Windler, Goodwin and Kovacek",home,12.16,Burbank,WA,46.1966,-118.9017,3684,Musician,1981-11-29 00:00:00+00:00,32e72c4fb29df20eaef8fd5210efc5bd,46.047971,-119.042976,0
7220,2019-01-23 16:54:01+00:00,Schiller Lt,personal_care,26.7,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,1939-11-04 00:00:00+00:00,9c68adca67bdc189f24dfb1f21b29cac,39.181031,-106.09662,0
7221,2019-01-23 16:54:45+00:00,Gaylord-Powlowski,home,77.46,Vinton,CA,40.0235,-120.7986,128,Education administrator,1966-02-21 00:00:00+00:00,e40911c2154ab8fffe4c91b9f0994457,40.339942,-121.154801,0
7222,2019-01-23 16:57:36+00:00,Barrows PLC,shopping_pos,15.2,Newhall,CA,34.3795,-118.523,34882,Health physicist,1971-04-25 00:00:00+00:00,61b9c3bc131611f6a2f1ced16c5b360e,34.089801,-117.742449,0
7223,2019-01-23 17:03:20+00:00,Renner Lt,home,9.22,Sacramento,CA,38.5662,-121.3286,757530,Magazine features editor,1979-04-30 00:00:00+00:00,85d078ef03bf1f1771f0c0fbe231848d,37.585163,-120.762064,0
7224,2019-01-23 17:08:17+00:00,Zulauf LLC,personal_care,3.01,Santa Monica,CA,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25 00:00:00+00:00,2dcb01489c7e932e247c6b65d42f7c8b,34.915865999999994,-117.542914,0
7225,2019-01-23 17:10:29+00:00,Bode-Schuste,kids_pets,41.75,Sixes,OR,42.825,-124.4409,217,Retail merchandiser,1928-10-01 00:00:00+00:00,0f4efa4472dfdf8858e3f4bfd4d2532a,42.106205,-125.10752,0
7226,2019-01-23 17:12:04+00:00,Fisher Inc,shopping_net,257.98,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11 00:00:00+00:00,6590c11f4389a21bd9072781efd84194,43.555487,-117.415694,0
7227,2019-01-23 17:18:04+00:00,Waelchi-Wol,kids_pets,4.71,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,1979-01-26 00:00:00+00:00,197637070e3bf7fcc6e8012e061c8107,36.734786,-89.41600600000001,0
7228,2019-01-23 17:28:07+00:00,"Weimann, Kuhic and Beahan",shopping_pos,9.62,Independence,MO,39.1412,-94.3515,123373,"Engineer, production",1992-11-27 00:00:00+00:00,c23e01add9d68a15cd9c6df3e5f1997a,39.97617,-95.304611,0
7229,2019-01-23 17:33:05+00:00,Fritsch LLC,travel,3.03,Utica,MO,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18 00:00:00+00:00,a2add35259971918c5758bad8a47d508,39.42794,-94.624873,0
7230,2019-01-23 17:43:34+00:00,Rau-Robel,kids_pets,40.75,Nelson,NE,40.201,-98.0684,732,Television/film/video producer,1956-12-13 00:00:00+00:00,9eb003156f4acb36cfcb265420e15c7b,39.491389,-97.924956,0
7231,2019-01-23 17:56:01+00:00,Macejkovic-Lesch,shopping_pos,4.85,Wendel,CA,40.3406,-120.2824,104,"Teacher, adult education",1989-08-16 00:00:00+00:00,3f6cc2d6456325a75c167883d0b3706f,39.826216,-119.950425,0
7232,2019-01-23 17:59:16+00:00,Bode-Schuste,kids_pets,62.1,Stayton,OR,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24 00:00:00+00:00,4e293a4c90d11adad3c7f1b8ee0d80c6,44.426242,-122.229872,0
7233,2019-01-23 18:01:12+00:00,"Nicolas, Hills and McGlynn",entertainment,9.89,Thompson,UT,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23 00:00:00+00:00,207229d5bd6324ecd9ddcd1a6b0cf621,38.141129,-109.71353899999998,0
7234,2019-01-23 18:05:09+00:00,Kassulke Inc,entertainment,53.56,Humboldt,AZ,34.5189,-112.2523,1179,"Civil engineer, contracting",1955-01-20 00:00:00+00:00,e97cf484b5d3d278462d7ca809101b3b,35.08651,-112.846604,0
7235,2019-01-23 18:06:07+00:00,Torp-Lemke,misc_pos,7.24,Jelm,WY,41.0539,-106.0763,100,Public librarian,1974-04-16 00:00:00+00:00,03c89a0525e56946179bd1791960edb9,40.861192,-106.034904,0
7236,2019-01-23 18:06:15+00:00,Upton PLC,entertainment,171.35,Campbell,NE,40.2967,-98.737,493,"Surveyor, minerals",1940-09-13 00:00:00+00:00,c6e13e8a637b6a599a94c9148c95e2c8,41.233916,-98.87084,0
7237,2019-01-23 18:29:17+00:00,"Durgan, Gislason and Spence",home,9.52,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,1954-07-05 00:00:00+00:00,1c883317779288ae8216a6d38d9a83f3,38.204253,-122.400328,0
7238,2019-01-23 18:32:38+00:00,Osinski Inc,personal_care,30.4,Issaquah,WA,47.4974,-122.0107,50489,Osteopath,1984-02-29 00:00:00+00:00,2c5f663a2f6230563abd6db8786b1729,47.866616,-122.325592,0
7239,2019-01-23 18:34:42+00:00,Morissette LLC,entertainment,62.86,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02 00:00:00+00:00,f1614ebcf4b1bce8c6b48a5532b2bf02,41.750129,-96.145312,0
